ID,Quote,Author,Source,Rating,Tags,Source Type,Notes,Date Added
Q1793,Discretion will carry a man of moderate parts farther than the most shining parts would without it.,Chesterfield,Dave's QuoteBook,4,"Discretion,Prudence",,,2014-07-01
Q1794,"In conversing with those who are much your superiors, however easy and familiar you may and ought to be with them, preserve the respect that is due to them.",Chesterfield,Dave's QuoteBook,4,"Respect,Superiors",,,2014-07-01
Q1795,Do not preach and moralize in a company full of mirth and gaiety.,Chesterfield,Dave's QuoteBook,4,"Influence,Preaching",,,2014-07-01
Q1796,"Attend carefully in the first place to human nature in general, which is pretty much the same in all human creatures. Analyse, anatomise it. Carefully observe the words, the looks, and gestures of the company you are in, and retain all their little singularities, humors, tastes, antipathies and affections.",Chesterfield,Dave's QuoteBook,4,"Observation,Self-improvement",,,2014-07-01
Q1797,"Let a young man persevere with a becoming modesty, and he will find that all people of good nature will assist and help him out.",Chesterfield,Dave's QuoteBook,4,"Guidance,Humility",,,2014-07-01
Q1798,Have a cool intrepid assurance with great seeming modesty.,Chesterfield,Dave's QuoteBook,4,"Poise,Presence",,,2014-07-01
Q1799,One is worth in this world only what one wishes to be worth.,Bruyere,Dave's QuoteBook,4,"Self-improvement,Self-worth",,,2014-07-01
Q1800,If you have real wit it will flow spontaneously and you need not aim at it.,Chesterfield,Dave's QuoteBook,4,"Authenticity,Humor,Wit",,,2014-07-01
Q1801,Endeavor to be cool and steady upon all occasions. The advantages of such a steady calmness are innumerable... It may be acquired by care and reflection.,Chesterfield,Dave's QuoteBook,4,"Calmness,Composure,Poise",,,2014-07-01
Q1802,"When your opinion differs from others, maintain it only with modesty, calmness, and gentleness, but never be eager, loud, and clamourous, and when you find your antagonist beginning to grow warm, put an end to the debate by some gentle way.",Chesterfield,Dave's QuoteBook,4,"Composure,Conflict,Debate",,,2014-07-01
Q1803,"Let your address when you first come into any company be modest, but without the least bashfulness or sheepishness, steady without impudence, and as unembarrassed as if you were alone in your own room.",Chesterfield,Dave's QuoteBook,4,First Impressions,,,2014-07-01
Q1804,"Let us not only scatter benefits, but even strew flowers for our fellow-travelers, in the rugged ways of this wretched world.",Chesterfield,Dave's QuoteBook,4,Service,,,2014-07-01
Q1805,Remember in steep affairs to keep a level head. (Horace) Be neither transported nor depressed by the accidents of life.,Chesterfield,Dave's QuoteBook,4,"Fortitude,Trials",,,2014-07-01
Q1806,"Though we cannot totally change our nature, we may in a great measure correct it, by reflection and philosophy.",Chesterfield,Dave's QuoteBook,4,"Personality,Self-improvement,Temperament",,,2014-07-01
Q1807,No young man can possibly improve in any company for which he has not respect enough to be under some degree of restraint.,Chesterfield,Dave's QuoteBook,4,"Influence,Prudence,Respect",,,2014-07-01
Q1808,"We are all made of the same clay, though some of the lumps are a little finer, and some a little coarser; but, in general, the surest way to judge of others is to examine and analyse one's self thoroughly.",Chesterfield,Dave's QuoteBook,4,"Introspection,Judging,Understanding",,,2014-07-01
Q1809,"Gently in manner, boldly in action... This precept is the only way I know in the world of being loved without being despised, and feared without being hated. It constitutes the dignity of character, which every wise man must endeavour to establish.",Chesterfield,Dave's QuoteBook,4,"Dignity,Leadership,Mannerism",,,2014-07-01
Q1810,"You must take care to be extremely well dressed. This does by no means consist in the finery, but in the taste, fitness, and manner of wearing your clothes.",Chesterfield,Dave's QuoteBook,4,"Appearance,Fashion",,,2014-07-01
Q1811,"It is by being well dressed, not finely dressed, that a gentleman should be distinguished.",Chesterfield,Dave's QuoteBook,4,"Appearance,Fashion,Gentleman",,,2014-07-01
Q1812,"Connections are absolutely necessary; and, if prudently formed, and ably maintained, the success of them is infallible.",Chesterfield,Dave's QuoteBook,4,Networking,,,2014-07-01
Q1813,"Have no pleasures but your own, and then you will shine in them.",Chesterfield,Dave's QuoteBook,4,"Authenticity,Hobbies,Interests",,,2014-07-01
Q1814,"Be, and be reckoned a man of pleasure, as well as a man of business. Enjoy life; shine in the pleasures, and the company of people.",Chesterfield,Dave's QuoteBook,4,"Energy,Interactions,Optimism",,,2014-07-01
Q1815,"Had I really seen anything so very extraordinary as to be almost incredible, I would keep it to myself, rather than, by telling it, give anybody room to doubt for one minute of my veracity.",Chesterfield,Dave's QuoteBook,4,"Privateness,Prudence,Sharing",,,2014-07-01
Q1816,"There is nothing so delicate as your moral character, and nothing which it is your interest so much to preserve pure.",Chesterfield,Dave's QuoteBook,4,"Character,Morality",,,2014-07-01
Q1817,"Reserves and cautions are very necessary to have, but very imprudent to show.",Chesterfield,Dave's QuoteBook,4,"Interactions,Prudence,Trust",,,2014-07-01
Q1818,"Be upon your guard against those, who, upon very slight acquaintance, obtrude their unasked and unmerited friendship and confidence upon you; for they probably cram you with them only for their own eating: but, at the same time, do not roughly reject them upon that general supposition. Examine further, and see whether those unexpected offers flow from a warm heart and a silly head, or from a designing head and a cold heart.",Chesterfield,Dave's QuoteBook,4,"Friends,Observation,Trust",,,2014-07-01
Q1819,"A man's general character may be that of the most honest man of the world: do not dispute it; you might be thought envious or ill-natured; but, at the same time, do not take this soley upon trust, to such a degree as to put your life, fortune, or reputation in his power. This honest man many happen to be your rival in power, in interest, or in love; three passions that often put honesty to most severe trials.",Chesterfield,Dave's QuoteBook,4,"Integrity,Trust",,,2014-07-01
Q1820,"Though men are all of one composition, the several ingredients are so differently proportioned in each individual, that no two are exactly alike; and no one at all times like himself... Study individuals then.",Chesterfield,Dave's QuoteBook,4,"Observation,People",,,2014-07-01
Q1821,"With all the knowledge which you may have at present, or hereafter acquire, if you have not a good degree of eloquence in speaking and writing, you will be nobody; but will have the daily mortification of seeing people, with not one-tenth part of your merit or knowledge, get the start of you.",Chesterfield,Dave's QuoteBook,4,"Business,Communication,Eloquence",,,2014-07-01
Q1822,"Gain the heart or you gain nothing; the eyes and ears are the only roads to the heart. Merit and knowledge will not gain hearts, though they will secure them when gained.",Chesterfield,Dave's QuoteBook,4,"Friendship,Likability,Persuasion",,,2014-07-01
Q1823,"Constant experience has shown me, that great purity and elegance of style, with a graceful elocution, cover a multitude of faults, in either a speaker or a writer.",Chesterfield,Dave's QuoteBook,4,"Sincerity,Speaking",,,2014-07-01
Q1824,"The most familiar and intimate relationships, connections, and friendships, require a degree of good manners, both to preserve and cement them. If ever a man and his wife absolutely lay aside all manners, their intimacy will soon degenerate into a coarse familiarity.",Chesterfield,Dave's QuoteBook,4,"Manners,Relationships",,,2014-07-01
Q1825,"I am convinced that education, more than nature, is the cause of that great difference which you see in the characters of men.",Chesterfield,Dave's QuoteBook,4,"Character,Education",,,2014-07-01
Q1826,"Noble and easy manners are as necessary to adorn and introduce your intrinsic merit and knowledge as the polish is to the diamond; which, without that polish, would never be worn, whatever it might weigh.",Chesterfield,Dave's QuoteBook,4,"Image,Manners,Poise",,,2014-07-01
Q1827,"A vulgar, ordinary way of acting or speaking implies a low education, and a habit of low company.",Chesterfield,Dave's QuoteBook,4,"Friends,Reputation,Vulgarity",,,2014-07-01
Q1828,"The shortest, civil answers are the best.",Chesterfield,Dave's QuoteBook,4,"Brevity,Prudence,Tact",,,2014-07-01
Q1829,"Whoever is in a hurry, shows that the thing he is about is too big for him. Haste and hurry are very different things.",Chesterfield,Dave's QuoteBook,4,"Calmness,Image,Poise",,,2014-07-01
Q1830,"The temptation of saying a smart and witty thing has made people more enemies than any other thing that I know of. Jokes, waggery, and indiscriminate familiarity will sink both merit and knowledge into a degree of contempt. Indiscriminate familiarity either offends your superiors, or else dubs you their dependent, and led captain. It gives your inferiors just, but troublesome and improper claims of equality.",Chesterfield,Dave's QuoteBook,4,"Humor,Sarcasm,Wit",,,2014-07-01
Q1831,"Make yourself absolute master of your temper and your countenanceâ€”so far, at least, as that no visible change do appear in either, whatever you may feel inwardly.",Chesterfield,Dave's QuoteBook,4,"Anger,Emotions",,,2014-07-01
Q1832,"A man who does not possess himself enough to hear disagreeable things without visible marks of anger and change of countenance, or agreeable ones without sudden bursts of joy and expansion of countenance, is at the mercy of every artful knave.",Chesterfield,Dave's QuoteBook,4,"Advice,Influence,Poise",,,2014-07-01
Q1833,"I recommend to you an innocent piece of artâ€”flatter people behind their backs, in presence of those who will not fail to repeat, and even amplify, the praise to the party concerned. This is, of all flattery, the most pleasing, and consequently the most effectual.",Chesterfield,Dave's QuoteBook,4,"Compliments,Flattery,Likability",,,2014-07-01
Q1834,"In order to know people's real sentiments, I trust much more to my eyes than to my ears; for they can say whatever they have a mind I should hear; but they can seldom help looking what they have no intention that I should know.",Chesterfield,Dave's QuoteBook,4,"Countenance,Observation,Reputation",,,2014-07-01
Q1835,"The height of abilities is to have a frank, open, and ingenious exterior, with a prudent and reserved interior; to be upon your own guard, and yet, by a seeming natural openness, put people off theirs.",Chesterfield,Dave's QuoteBook,4,"Conversation,Influence,Prudence",,,2014-07-01
Q1836,"He who addresses himself singly to another man's reason, without endeavoring to engage his heart in his interest also, is [not likely to succeed.]",Chesterfield,Dave's QuoteBook,4,"Conflict,Persuasion",,,2014-07-01
Q1837,"The character of a well-bred man is, to converse with his inferiors without insolence, and with his superiors with trifles and with ease.",Chesterfield,Dave's QuoteBook,4,"Conversation,Poise",,,2014-07-01
Q1838,"I am convinced, that a light supper, a good night's sleep, and a fine morning, have sometimes made a hero of the same man, who by an indigestion, a restless night, and a rainy morning, would have proved a coward.",Chesterfield,Dave's QuoteBook,4,"Character,Judging,Mood",,,2014-07-01
Q1839,"From your own observation, reflect what a disagreeable impression an ungraceful manner of speaking, a slovenly figure, etc., make upon you, at first sight, in a stranger, and how they prejudice you against him, though, for aught you know, he may have great intrinsic sense and merit.",Chesterfield,Dave's QuoteBook,4,Judging,,,2014-07-01
Q1840,"The mind is often the dupe of the heart. (Rochefoucauld) This being the case, aim at the heart. Intrinsic merit alone will not do; it will gain you the general esteem of all; but not the particular affection, that is, the heart of any.",Chesterfield,Dave's QuoteBook,4,"Bragging,Conversation,Others",,,2014-07-01
Q1841,Speak the language of the company you are in.,Chesterfield,Dave's QuoteBook,4,Conversation,,,2014-07-01
Q1842,"Some learned men, proud of their knowledge, only speak to decide, and give judgment without appeal... The more you know, the modester you should be; and that modesty is the surest way of gratifying your vanity. Even when you are sure, seem rather doubtful; represent, but do not pronounce; and if you would convince others, seem open to conviction yourself.",Chesterfield,Dave's QuoteBook,4,"Humility,Leadership,Persuasion",,,2014-07-01
Q1843,"There is hardly any place, or any company, where you may not gain knowledge; almost everybody knows some one thing, and is glad to talk about that one thing.",Chesterfield,Dave's QuoteBook,4,"Conversation,Learning,Networking",,,2014-07-01
Q1844,"Whatever you do, do it to the purpose; do it thoroughly, not superficially. Go to the bottom of things. Anything half done, or half-known, is neither done nor known at all.",Chesterfield,Dave's QuoteBook,4,"Effort,Work",,,2014-07-01
Q1845,"What I do, and ever shall, regret, is the time which I lost in mere idleness, and in doing nothing.",Chesterfield,Dave's QuoteBook,4,"Laziness,Regret,Time",,,2014-07-01
Q1846,"Whoever knows virtue must love it. As for knowledge, those who have the most are always the most desirous to have more, and know that the most they can have is, alas! but too little.",Chesterfield,Dave's QuoteBook,4,"Knowledge,Learning",,,2014-07-01
